RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
5721,6366,Lucerne Valley,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,247210,200083,200965,202434,204419,206723,209117,298728,304612,310208,314908,318686,1396714,893772,203252,457981,640307,211369,602885,600990,598313,597839,591350,585476,580256,579373,580901,584519,251376,1018070,1015052,1001658,1015052,1020647,1020775,1023177,693250,771530,772994,774893,773430,768434,763296,764455,770936,484511,956260,1093518,777357,810103,673970,608908,851465,832109,594367,642714,610481,556218,637676,647939,759189,478407,585435,659813,667365,516509,526078,533983,538755,543536,544270,545423,546043,548547,551263,552680,554392,554441,552634,548923,544749,542390,537344,498386,477703,340006,383280,509536,1141546,1135912,644844,640762,634089,627171,617261,611037,601957,2051523,670263,656299,572288,1062282,1061596,1947713,1905998,482212,467494,460346,453400,450761,449815,443722,437871,418304,405286,390970,391080,391582,397962,471614,433620,412313,1242291,1258433,1265041,1267442,1259454,1253701,428837,1210151,258518,338412,336231,313805,310378,307948,305151,304076,302238,299830,297923,297500,297999,309943,404491,245529,356223,355170,479021,483454,486515,303046,305364,308920,231851,236525,516347,244663,803757,252231,829301,844936,861427,874188,881416,885879,894124,900913,431137,438043,927748,437294,433219,910343,431644,899124,354098,354739,358372,359890,360151,469117,726114,428178,417427,417310,431612,417736,434820,433978,437005,441465,450988,529817,528902,444627,454194,449558,531500,117824,536668,543392,546920,550034,463217,284603,285538,286693,95850,97330,99008,100460,100407,100047,100364,103553,107461,112212,114168,113937,112120,111522,109922,110303,110120,112030,110528,108025,107033,98756,97623,96989,257902,108645,259538,201589,94357,203747,204428,95563,205156,206283,208116,208244,206577,205756,207129,668469,268239,237839,75303,132978,381914,152437,314620,323384,332387,339451,345878,354849,346962,309798,316473,322252,327013,434699,441084,446323,451402,455235,461656,466089,468002,188614,160958,654203
36078,7897,Pinon Hills,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,295953,197856,198192,198651,199365,200779,202206,212659,216355,220540,223745,226172,1455597,551540,1996268,81908,216181,651414,215207,219555,223810,227970,231174,234915,238383,241825,244711,247877,738374,597538,607705,615650,620975,621194,622473,622462,2055526,477304,477685,479292,480083,478544,476288,477036,480371,756714,782089,644298,815813,505994,354470,729350,528179,879129,632896,762859,652998,876538,1010658,1025307,728713,262868,528081,597339,606974,679224,690160,699095,704262,711224,712615,715624,716670,720540,725377,728111,731542,730823,729044,725863,721363,718774,712315,530793,412151,870904,646990,378425,440442,437221,446449,441092,437148,433946,430938,428610,426669,353053,2029830,2027506,402453,626700,610544,293183,286952,1018592,1000443,1000049,997847,998663,1005367,1005812,1009502,979987,959016,932055,939456,949669,959927,404262,472813,975963,437586,440907,440292,440082,437384,434772,453713,420603,281493,257964,258138,333631,330821,328476,327256,326618,325164,320957,317013,313458,311956,242886,923278,276789,300861,300172,355905,358256,361042,489106,490582,493984,312476,318445,387869,328922,248499,338445,256660,262603,269227,276273,280332,282633,284331,286828,913742,927372,297970,922520,913308,295283,909196,296166,425861,425381,430192,432311,433356,360637,474209,731416,431947,432287,733263,432598,734483,424906,428296,432693,448796,445764,444938,116650,444507,117557,449315,459793,454869,459482,461613,463493,119791,554053,558542,564453,286906,287875,284366,283421,282559,285433,287000,288529,290506,293775,296927,300249,303262,305804,305148,305295,307658,311345,312487,311860,312019,107077,108227,108081,96138,314686,96060,260606,106474,264098,266564,111880,269576,270722,271774,270119,266249,263588,262671,556315,110945,219154,382761,74300,255237,133875,152466,154544,157966,162384,167916,172399,201012,418813,422215,425179,429136,334186,337930,341994,343635,347461,344747,339937,330069,469770,165862,362403
44161,8638,Big Bear Lake,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,236402,251718,253884,258689,261489,265064,269117,204784,207513,210641,213179,214551,361014,303073,375278,526305,476370,220502,661438,671544,682619,693841,701464,709823,715424,722272,726252,732378,258637,255112,258814,262907,267443,272366,277855,282704,2329336,753193,754945,755582,753108,748163,744922,746664,751386,787428,486731,341793,219625,788192,959762,1027102,823538,246475,754292,1075415,770988,915951,625054,635586,893344,586201,485559,535124,539922,618831,629367,637962,644099,651449,654761,658400,659863,662580,665280,666371,667244,663976,659472,655004,652378,651311,647198,703993,487835,371005,460123,640962,501360,493240,1128036,1119161,1111718,1104760,1097089,1089844,1080762,593369,347823,340099,1098693,2021655,1990379,541567,528144,560117,547957,543573,537429,533154,529881,522462,515702,496143,485741,476014,480539,481357,484544,967393,409413,485579,468140,469636,468605,467739,463487,459604,425223,445553,1188309,280352,279359,258713,258889,258795,257293,255758,253512,250175,247101,244777,244166,277181,432128,1173794,311923,310305,300498,302612,305216,363966,367770,372434,498012,508179,329676,524832,333354,542906,343105,349769,356817,364797,368878,371473,373313,375539,291531,297052,388059,297391,294967,385346,295982,384084,897932,897039,907663,912408,913911,434074,364033,478174,736721,736008,481766,732438,485665,438722,441485,446008,439930,115377,116230,452305,457159,456486,117682,461179,117882,118476,119075,119522,474682,465742,468932,473027,570251,574563,575975,577031,579773,586066,590227,594761,601663,608971,613797,613638,613076,614607,617313,621337,622922,625624,626626,626310,622256,312446,312287,312689,108847,626654,107420,95219,319772,93727,94883,321526,96781,98814,100448,101836,102185,102766,105680,126138,123377,274136,243496,382518,236868,73184,136267,140757,148709,156001,164440,169494,365932,352038,356970,361862,368688,434580,438569,443679,446639,450558,450396,448639,444898,325868,550233,357688
52481,8721,Helendale,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Bernardino County,346046,301419,303941,309903,313940,319179,325132,274362,279722,286370,292074,298580,515967,486310,641197,205405,693393,482621,224408,228917,233208,237595,240368,243882,246603,249428,251587,254751,558500,745235,750276,757107,764325,773675,784163,793568,4069982,773322,776561,780353,779241,776393,772087,774276,779695,211821,760635,923283,722740,828686,362279,838521,870456,767704,1062865,882314,1090533,264635,672856,685889,682599,530768,266831,492712,498954,549112,557216,564604,568616,573435,573464,575565,575925,577640,579941,580727,581330,576077,569492,561233,555130,550193,544667,640719,538146,574887,236270,454475,373660,370939,431681,428084,423492,419654,416077,414746,412859,421941,584662,580310,388269,313126,297011,377627,363890,1892584,1887182,1876934,1865046,1865812,1877113,1868615,1869959,1855984,1869611,1865558,1873365,1867800,1876941,484597,970199,1911612,415487,422455,425547,427822,427773,428433,972791,419244,415158,1190078,1198246,279207,279826,281229,283585,284152,283361,278732,276813,277241,278364,1157018,1855105,385681,247123,246610,309743,312062,315018,307739,309603,312564,376600,382394,338907,394014,532820,406336,551788,561155,570245,579102,583018,585656,589331,593381,380171,386792,610651,387525,384991,598757,385563,592310,298058,300107,303626,305389,306123,914517,438480,366891,482153,482106,371767,482989,375831,741024,746770,754693,453495,453559,452840,452383,771555,457806,456334,448535,463469,469334,472458,474816,474276,120230,120585,120740,476855,480017,482083,483342,485025,488579,490580,493557,498535,504022,507095,506350,505368,506204,507910,510648,511522,513712,514616,514538,511208,619764,619267,622624,313034,515845,315753,105423,632813,108133,109815,638126,114972,119173,124009,127301,126900,124078,123100,571354,352747,113001,224159,249771,288544,383098,74188,72824,69879,66634,66451,65809,176046,202902,204574,206063,207745,376439,384320,391196,397209,402630,403568,402707,400586,443767,952312,185636
39870,9152,Morongo Valley,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Bernardino County,353540,241008,242976,247608,250337,254030,258192,331872,338882,346653,353545,360992,2263610,627097,903298,2016187,462052,704855,489076,496474,504068,511615,517361,524289,530531,537101,543305,551044,833098,262671,266521,270651,275636,281241,287813,293561,943056,189199,191163,193199,196112,198926,202138,204929,208263,707180,794686,350051,2034125,223777,739462,521735,239719,2135677,871956,546390,892225,806283,787267,799431,938366,459853,593470,273945,279748,508871,518067,525974,530872,536404,537888,539814,539940,541884,544067,544539,545343,543487,540448,535270,529664,525420,520286,536261,464786,473411,357081,235340,634367,629087,484513,476672,467515,458490,451930,446936,441513,1085946,415371,408756,397043,563558,552337,1113548,356783,284080,272023,264930,256346,250306,244726,238721,231840,222952,217807,210598,206549,201006,199654,1890484,486362,196300,982775,992708,994756,995596,991910,990028,475153,954088,438838,412881,412387,1201795,1195777,1194108,1195034,1201190,1198348,1176776,1155078,1142952,1150055,384660,170561,416093,276552,275913,246617,248227,249940,317621,320378,324397,316415,323439,277361,335571,399968,346480,412382,420719,429923,439183,443936,447091,449917,451772,601437,610568,461956,607137,600313,461261,597111,461133,385874,387895,391254,391938,392027,306675,923442,441514,370056,371291,443775,373011,446338,489553,492416,497054,766822,452337,452308,443085,505523,447443,457887,461470,464393,469651,472184,474596,460353,477393,481333,486464,120714,120983,121305,121887,122426,123345,124301,124905,125700,126402,127201,127716,127977,128390,127910,127646,127601,128316,128644,128534,128546,509139,508893,511547,624407,129144,629384,317975,520768,321445,322087,526434,320422,321097,323127,325560,326410,332044,338170,563014,678947,122709,280641,230402,117812,260806,386619,394998,403399,405923,407615,408573,174749,373300,378958,383848,389652,209538,213086,214935,215597,216977,218963,219730,217748,403016,777330,463205
33040,9360,Needles,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Bernardino County,259575,352254,355267,362750,367258,373028,378940,263468,268849,275367,280957,287543,722651,523548,555865,381772,83009,467875,712251,710625,722594,739058,755736,765838,769503,777767,792770,815798,529819,565582,570946,576809,583510,592143,602126,611490,2246842,695973,698654,702460,703081,700216,695615,696943,701551,2038656,214887,710799,2368542,732359,1092347,812246,761317,2454619,540424,855569,551695,2169094,1117500,1136556,642081,774963,535344,602523,610997,283399,286668,291787,297762,303381,306800,310902,315426,320855,324502,325340,322926,321765,320012,319720,316431,311097,307275,514025,253851,407976,511303,350304,450254,441794,366632,362708,358431,355722,351831,349447,346758,407938,1087061,1098829,335579,394833,384378,369538,338624,515270,504261,497370,491279,486039,481648,472721,466485,451545,443246,432694,432774,433824,438544,197436,1904292,451777,486570,488447,488098,485761,482594,479236,1968422,469926,413235,435396,433102,410817,407410,404674,401835,399896,397174,393619,390588,388868,387301,410998,404717,406122,1182847,1188038,277497,281896,286361,253064,256591,260967,328592,334071,306210,343635,340696,352908,352551,360013,367248,373596,376445,378280,380593,383394,454594,460045,396698,462976,460599,391835,462581,388199,590968,591435,596633,599295,599442,392332,310206,930330,444816,445008,932320,444288,932330,379787,383161,387151,504728,443208,443194,456057,398127,460263,446389,775073,450996,455708,458036,460331,474258,476677,480200,485060,491576,495349,497360,498668,501176,506187,509616,513581,518940,524294,527537,526837,525957,526217,527886,530332,531399,533151,534275,534280,531012,128849,129138,129290,513479,536311,518536,631910,127168,633500,635502,128057,641360,644956,651134,655331,658458,658271,661748,549764,565311,360360,114723,284338,125731,242511,267344,275590,285356,291972,300867,310876,66836,176479,177559,174727,170177,395767,401269,405797,407945,407085,403947,399999,397541,212001,823545,320883
395646,9020,Pine Grove,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",Amador County,370525,360594,364199,371974,375720,380519,385715,386877,395318,405529,414588,423527,557067,659997,305746,654285,536715,85014,473305,479679,486528,493665,498663,502716,506163,508936,514256,521511,99608,838342,842714,848785,861609,874758,891858,903905,569767,2055003,2063721,2068809,2066840,2054556,2040709,2036078,2037273,2330768,709205,1054732,4075834,2058410,708210,857890,2125340,4274081,843673,899085,866673,2519137,911939,925443,789775,741297,468317,540023,546179,622406,632827,640241,645958,652094,653044,654662,656726,661056,666868,670272,673651,670913,666258,659394,653728,647290,641156,302109,191758,484603,475713,507363,233736,230780,621952,619797,617174,616018,610398,604292,594076,433426,401466,395559,565498,1111068,1114416,357397,306356,353098,340130,336162,335250,337394,341274,338813,333518,321827,314691,308392,306078,304748,305521,445544,197470,302440,1921632,1949158,1957510,1966974,1963050,1971021,188140,1955914,940285,412999,412777,431815,426878,424538,421901,423170,422242,419182,414290,411245,410829,402352,266705,925268,386133,385463,1191634,1201210,1212369,290635,293401,295311,265282,271492,1243542,282695,347692,292074,359138,366895,375365,384590,391311,396111,399081,401960,388716,395554,417354,395702,392352,414254,391509,410734,462223,462682,466837,467715,467925,599306,396326,312374,938389,938850,316815,929651,321373,451168,455162,460080,393498,457012,456669,769670,472024,776118,459236,509264,463945,469231,472140,474246,798714,463111,466455,471241,489222,491637,492314,493006,494796,498579,501020,504227,509309,514404,517378,516794,516339,517157,519546,522057,523324,525522,527059,527406,524275,528817,528589,532062,129301,527435,128228,520307,539648,521434,523754,545315,529455,532691,537868,541641,544747,545766,549775,569372,127414,690051,124782,116111,380563,291054,249402,258228,269474,278888,289043,298062,417526,176087,176407,176340,177182,163915,164530,169081,174617,179116,179634,180735,181546,398062,801375,443225
25499,10753,Landers,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Bernardino County,231281,264396,266525,271598,274385,278001,281998,392639,399896,409721,418007,427959,1765652,479029,495610,911632,207812,548538,86581,88613,91464,94038,96337,96997,97737,98672,99212,99429,613610,536169,539969,546258,553593,564672,575093,586679,1109809,2340201,2346115,2345773,2338261,2320918,2301466,2299071,2313622,4048799,2031814,689737,965008,2395328,139367,234391,2452836,1018540,889655,257230,907882,4395894,563198,572335,830092,915278,787454,476182,481526,558904,572334,583702,590159,599322,603620,608316,610967,614879,622582,628265,634373,635694,635889,633497,629890,627742,621318,632861,470005,532066,484856,468035,344185,337886,436430,428369,422990,418014,412966,415029,414663,345112,423964,411296,395556,382762,374178,314209,519926,1055031,1034936,1032457,1033523,1029261,1037955,1023845,1033869,1052092,1088462,1093519,1095868,1101037,1121144,304938,450332,1169978,197570,199754,199855,198718,194455,190909,439631,184541,465910,943571,948278,412209,408711,408674,408463,409239,408630,406122,404796,403133,403595,919750,1277363,432543,417229,415164,386805,391537,394444,1225712,1215667,1209105,297018,301320,416190,310301,287049,320488,297962,306568,315332,322400,326505,329325,332952,335701,407766,415129,345075,417203,414575,342331,413634,339905,388278,389138,393774,395770,396819,468897,604716,399139,315379,315996,403071,318775,406280,944369,954135,965693,467716,771788,770808,504745,994306,508284,772501,404471,778523,788167,793524,798258,523798,476638,480116,484348,475545,478657,479925,480669,482913,486874,489155,491834,496769,502577,506422,506834,506583,506792,507275,508753,509423,511536,512551,512385,509384,522560,522460,525064,534225,513343,538146,127462,530538,127884,128174,534914,127829,127667,127489,126995,126392,125750,125442,937925,579714,575923,365273,124753,723947,120289,294304,298628,304947,308360,312757,317178,323419,66513,66833,68138,69394,178826,179877,179795,180445,182556,180163,175932,171234,181735,759290,404107
21395,10865,Wrightwood,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Bernardino County,252903,377391,379864,386389,390068,397255,406118,287554,293666,300651,306406,312242,416311,1264096,637458,564850,2042925,210745,558129,566161,572528,577788,581915,589634,595226,602881,606541,611988,245745,100674,102367,104317,105406,106843,108533,110981,640206,4080968,4080095,4079390,4060568,4039945,4008239,4009879,4020312,956959,2333889,133052,2257916,4129080,809573,752828,4258040,2374644,252135,789936,261107,1067279,885852,897525,659872,689799,751324,798598,806563,489886,497710,504718,509043,514898,517059,519593,522533,526822,529606,527447,525420,521355,518012,512998,507391,502448,497406,612127,653578,457694,220622,481805,503042,500807,227564,224659,221621,218384,214372,210276,205993,585278,344038,342162,189501,383790,371585,535584,370697,348554,338360,334503,329022,324166,321399,316909,313485,300484,290506,279282,278213,277690,280481,1140787,304531,282843,448913,448598,446038,446029,444341,443643,300318,433738,1941561,465295,463573,949607,949145,949268,951180,953239,952760,940591,928837,919785,920558,429840,242449,1861433,407155,405407,414396,415706,417292,396184,398573,401475,1200204,1223709,433640,1265733,315294,1301787,327033,334988,342379,348699,350561,352880,355974,360027,340137,344831,373452,344207,342176,372806,342201,376246,410286,411003,414740,416166,415088,397962,474110,609010,402814,403223,613249,403646,616952,325193,327756,331670,983095,507467,506272,396186,342405,401761,506805,474580,512093,518185,521388,523994,417055,803307,808749,816556,488857,492565,494672,496001,498495,503267,506288,509734,514595,519788,522579,522209,521568,522426,524685,528117,530081,532683,534078,534185,530938,507627,507567,509998,525984,536011,529098,539410,517488,540258,542585,521863,548404,551716,556733,560065,562259,562759,565664,616687,572113,128577,702762,372702,612694,129283,119918,117636,115280,118151,122313,127333,308082,419291,423195,425679,432304,70247,68273,65342,63335,62229,63239,63988,64536,169401,823403,202326
22833,11432,Running Springs,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Bernardino County,253502,235392,237292,242279,245190,248593,252469,415794,424474,433076,441017,448749,746683,473783,532859,310908,387283,2084938,213732,218141,222075,225936,227758,230295,232800,235788,238599,242077,2430623,616880,619079,623336,628282,634937,645056,653822,514308,942995,946259,951022,953798,949440,944914,946055,951965,2221057,4034047,778861,593380,969824,353364,2110627,1009777,633001,779153,2164487,799013,2434468,925478,939346,1042462,950814,929911,759106,763701,819387,833488,846739,856519,865901,869375,875930,881499,886874,893016,896830,905058,906529,907460,906124,908737,910643,907293,491012,523256,252733,333545,216816,460559,451854,330283,323085,319910,315358,309501,305737,304996,415319,577523,572657,707853,327761,319735,384304,173686,325695,317456,316458,311817,308069,303831,299515,293512,289093,289747,293652,298837,298736,300132,281858,1153847,306431,303554,306869,308727,311273,307866,304343,1252311,298313,181210,1934334,1924794,460721,455137,452174,449962,449735,447775,443151,437843,432756,430448,1844258,281875,170789,928011,928082,405672,409393,412404,418223,419138,421037,404392,410208,440677,422252,1285072,435150,1314770,1328949,1346404,1335213,1320507,1302522,1317339,1328221,365858,372116,1368136,372468,370837,1361136,375979,1359242,340221,340168,343377,344985,347216,414569,403122,478950,614301,613932,483379,613647,486289,410383,414003,418626,337515,396303,396075,470385,428454,475314,401947,997376,407201,412022,414910,417154,488568,526477,530318,535495,823556,829001,828838,828022,828822,835910,840534,846043,854784,864381,870712,870836,870424,872503,875364,878868,880258,883748,885832,885178,879503,528876,529019,532271,511494,884790,515464,530709,540184,530915,532536,545111,537717,540706,545877,549798,553182,554152,557279,512629,558491,589236,588911,713970,131363,388753,130858,133118,135365,141650,150229,156984,324817,330182,335354,339577,346867,441243,445122,448528,447851,452002,454917,458358,457200,64413,1445193,396685
